=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.06.06 17:05:28 =~=~=~=~=~=~=~=~=~=~=~=
48.43, 35.06, 255.00
48.50, 35.31, 255.00
48.58, 35.65, 255.00
48.71, 35.62, 255.00
48.83, 35.54, 255.00
48.89, 35.74, 255.00
48.97, 35.80, 255.00
49.10, 35.58, 255.00
49.15, 35.33, 255.00
49.23, 35.30, 255.00
49.33, 35.18, 255.00
49.36, 35.06, 255.00
49.46, 35.13, 255.00
49.49, 35.35, 255.00
49.59, 35.22, 255.00
49.62, 35.00, 255.00
49.65, 35.08, 255.00
49.75, 35.21, 255.00
49.76, 34.89, 255.00
49.88, 34.96, 255.00
49.92, 34.82, 255.00
50.02, 34.85, 255.00
50.14, 35.18, 255.00
50.15, 35.63, 255.00
50.29, 35.89, 255.00
50.38, 36.19, 255.00
50.44, 36.66, 255.00
50.55, 36.74, 255.00
50.64, 36.65, 255.00
50.69, 36.67, 255.00
50.82, 36.98, 255.00
50.96, 37.34, 255.00
51.02, 37.42, 255.00
51.10, 37.22, 255.00
51.23, 36.83, 255.00
51.30, 36.61, 255.00
51.37, 36.29, 255.00
51.51, 35.64, 255.00
51.58, 34.71, 255.00
51.65, 34.74, 255.00
51.74, 35.11, 255.00
51.79, 35.49, 255.00
51.90, 36.17, 255.00
51.92, 36.58, 255.00
52.06, 36.53, 255.00
52.12, 36.51, 255.00
52.21, 36.74, 255.00
52.32, 36.88, 255.00
52.35, 37.27, 255.00
52.49, 37.65, 255.00
52.53, 37.98, 255.00
52.63, 38.53, 255.00
52.72, 38.64, 255.00
52.77, 38.64, 255.00
52.90, 38.56, 255.00
52.92, 38.22, 255.00
53.06, 37.83, 255.00
53.13, 37.39, 255.00
53.20, 37.32, 255.00
53.23, 37.05, 255.00
53.34, 36.75, 255.00
53.35, 36.53, 255.00
53.45, 36.75, 255.00
53.49, 36.80, 255.00
53.59, 36.55, 255.00
53.63, 36.57, 255.00
53.72, 36.54, 255.00
53.78, 36.41, 255.00
53.84, 36.04, 255.00
53.93, 35.96, 255.00
53.95, 35.81, 255.00
54.07, 35.91, 255.00
54.10, 36.20, 255.00
54.22, 36.05, 255.00
54.22, 36.12, 255.00
54.34, 36.30, 255.00
54.37, 36.24, 255.00
54.45, 36.59, 255.00
54.52, 36.97, 255.00
54.60, 37.20, 255.00
54.67, 37.53, 255.00
54.70, 37.52, 255.00
54.82, 37.54, 255.00
54.82, 37.95, 255.00
54.96, 38.07, 255.00
54.98, 37.67, 255.00
55.12, 37.47, 255.00
55.15, 37.23, 255.00
55.27, 37.25, 255.00
55.31, 37.21, 255.00
55.42, 36.83, 255.00
55.46, 36.64, 255.00
55.57, 36.54, 255.00
55.64, 36.43, 255.00
55.73, 36.58, 255.00
55.78, 36.54, 255.00
55.88, 36.66, 255.00
56.01, 37.04, 255.00
56.05, 37.49, 255.00
56.19, 37.68, 255.00
56.23, 37.99, 255.00
56.34, 38.22, 255.00
56.49, 38.39, 255.00
56.52, 38.72, 255.00
56.66, 39.19, 255.00
56.72, 39.48, 255.00
